pair_id,target_word,pos,sentence1,sentence2,synset_1,synset_2,label,split
v2_00048,ಆರಿಸು,verb,ಆರಿಸು ಕುರಿತು ವಿದ್ವತ್ ಮಂಡಲದಲ್ಲಿ ಸಂಪರ್ಕ ಕೊಡಿಸು ಅಥವಾ ತಪ್ಪಿಸಲು ಬಳಸುವ ಸಾಧನ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಆರಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ವಿದ್ವತ್ ಮಂಡಲದಲ್ಲಿ ಸಂಪರ್ಕ ಕೊಡಿಸು ಅಥವಾ ತಪ್ಪಿಸಲು ಬಳಸುವ ಸಾಧನ,27849,27849,1,train
v2_00049,ಕಠಿಣವಾದಂತಹ,adjective,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಠಿಣವಾದಂತಹ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ವಸ್ತು ಸಂಗತಿಯನ್ನು ಪಳಗಿಸಲು, ಸಡಿಲಿಸಲು, ಅಲುಗಾಡಿಸಲು, ಒಡೆಯಲು ಮುಂತಾದ ಕ್ರಿಯೆಗಳು ಸಾಧ್ಯವಾಗದೇ ಇರುವ ಸ್ಥಿತಿ",ಕಠಿಣವಾದಂತಹ ಕುರಿತು ಯಾವುದು ಅಧಿಕಾ ಪ್ರಮಾಣದಲ್ಲಿ ಇರುವ ಕಾರಣದಿಂದ ಅದನ್ನು ಸಹಿಸಿಕೊಳ್ಳುವುದು ಕಠಿಣವಾಗಿರುತ್ತದೆಯೋ,3194,38348,0,train
v2_00050,ಒಳ್ಳೆಯ,adjective,ಒಳ್ಳೆಯ ಕುರಿತು ಯಾವುದು ಒಳ್ಳೆಯ ಪ್ರರಿಣಾಮದ ರೂಪದಲ್ಲಿರುವುದೋ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಒಳ್ಳೆಯ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದು ಒಳ್ಳೆಯ ಪ್ರರಿಣಾಮದ ರೂಪದಲ್ಲಿರುವುದೋ,28106,28106,1,train
v2_00051,ಕಠಿಣವಾದಂತ,adjective,ಕಠಿಣವಾದಂತ ಕುರಿತು ಯಾವುದೋ ಒಂದು ಪೂರ್ಣವಾಗಿ ಅಥವಾ ಸುಲಭವಾಗಿ ಅರ್ಥವಾಗುವುದಿಲ್ಲವೋ,ಕಠಿಣವಾದಂತ ಕುರಿತು ಯಾವುದು ಬಹು ಬೇಗನೆ ಅರ್ಥಮಾಡಿಕೊಳ್ಳಲು ಸಾಧ್ಯವಿಲ್ಲವೋ,16286,23070,0,train
v2_00052,ಒಣಗಿದ,adjective,ಬೇಸಿಗೆಯ ಕಾಲದಲ್ಲಿ ತ್ವಚೆ ಒಣಗಿದಂತೆ ಕಾಣುವುದು.,ಒಣಗಿದ ಕುರಿತು ಯಾವುದೋ ಒಂದು ಒದ್ದೆ ಅಥವಾ ಶುಷ್ಕವಾದಂತಹ,4021,4021,1,train
v2_00053,ಹಾನಿ,noun,ಹಾನಿ ಕುರಿತು ಮನಸ್ಸಿಗೆ ಅಪ್ರಿಯ ಮತ್ತು ಕಷ್ಟ ಕೊಡುವ ಅವಸ್ಥೆ ಅಥವಾ ಅಂಯಹ ಮಾತುಗಳಿಂದ ಪಾರಾಗಲು ಸ್ವಾಭಾವಿಕೆ ಪ್ರವೃತಿಯನ್ನು ಹೊಂದಿರುವುದು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ಕಳೆದುಕೊಳ್ಳವ ಕ್ರಿಯೆ,1403,18325,0,train
v2_00054,ಆರಿಸು,verb,ಆರಿಸು ಕುರಿತು ಯಾವುದೇ ವಸ್ತು ಇತ್ಯಾದಿಗಳ ಬಿಸಿಯನ್ನು ಕಡಿಮೆ ಮಾಡುವುದು ಅಥವಾ ಅರಿಸುವುದು ಅಥವಾ ಅದನ್ನು ತಣ್ಣಗಾಗಿಸುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಆರಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ವಸ್ತು ಇತ್ಯಾದಿಗಳ ಬಿಸಿಯನ್ನು ಕಡಿಮೆ ಮಾಡುವುದು ಅಥವಾ ಅರಿಸುವುದು ಅಥವಾ ಅದನ್ನು ತಣ್ಣಗಾಗಿಸುವ ಪ್ರಕ್ರಿಯೆ,36419,36419,1,train
v2_00055,ಶಕ್ತಿ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಶಕ್ತಿ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ಕಥನ ಅಥವಾ ಪಕ್ಷವನ್ನು ಸರಿಪಡಿಸುವ ಕ್ರಿಯೆ,ಯಾವ ಬಲದ ಆಧಾರದ ಮೇಲೆ ಶಕ್ತಿ ಉತ್ಪನ್ನವಾಗಿದೆ ಎಂಬುದನ್ನು ಆಧರಿಸಿ ಶಕ್ತಿಗೆ ಆ ಬಲದ ಹೆಸರನ್ನು ಗುಣವಾಚಿಯನ್ನಾಗಿ ಸೇರಿಸಲಾಗುತ್ತದೆ,25149,25149,1,train
v2_00056,ಹೊಡೆ,verb,ಚದುರಂಗ ಆಡುವವನು ಒಂದು ಸೈನಿಕನಿಂದ ಪ್ರತಿಸ್ಪರ್ಧಿಯ ಮಂತ್ರಿಯನ್ನು ಹೊಡೆದರು.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೊಡೆ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ವಸ್ತುವನ್ನು ಉಪಯೋಗಿಸಿ ಕೆಡಹುದು ಅಥವಾ ಹೊಡೆಯವ ಪ್ರಕ್ರಿಯೆ (ವಿಶೇಷವಾಗಿ ಆಟದಲ್ಲಿ),12499,12499,1,train
v2_00057,ಹರಡು,verb,ಹರಡು ಕುರಿತು ಅಲ್ಲಿ-ಇಲ್ಲಿ ಎರಚುವುದು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹರಡು ಎಂಬ ಪದದ ಅರ್ಥ ಅಲ್ಲಿ-ಇಲ್ಲಿ ಎರಚುವುದು,5349,5349,1,train
v2_00058,ಸ್ಥಿರವಾದ,adjective,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದ ಎಂಬ ಪದದ ಅರ್ಥ ಸುಲಭವಾಗಿ ಜಗ್ಗದೆ, ಒಡೆಯದೆ, ಹೆದರದೆ, ಮುರಿಯದೆ, ಹರಿಯದೆ, ಸವೆಯದೆ ಇರುವ ಸ್ಥಿತಿ ಅಥವಾ ಅಂತಹ ಗಟ್ಟಿತನ",ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದರಲ್ಲಿ ಬದಲಾವಣೆಯಿಲ್ಲವೋ ಅಥವಾ ಇಲ್ಲಿ-ಇಲ್ಲಿ ಇಡಲಾಗುವುದಿಲ್ಲವೋ ಅಥವಾ ಒಂದೇ ಸ್ಥತಿಯಲ್ಲಿರುವಂತಹ,25572,26906,0,train
v2_00059,ಒಳ್ಳೆಯ,adjective,ಒಳ್ಳೆಯ ಕುರಿತು ಯಾವುದು ಹೇಗೆ ನಡೆಯಬೇಕೊ ಹಾಗೆ ಆಗಬೇಕು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಒಳ್ಳೆಯ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದು ಹೇಗೆ ನಡೆಯಬೇಕೊ ಹಾಗೆ ಆಗಬೇಕು,10186,10186,1,train
v2_00060,ಸ್ಥಿರವಾದ,adjective,"ಸ್ಥಿರವಾದ ಕುರಿತು ಹರಿಯುವಿಕೆ, ಸಾಗುವಿಕೆ ಇಲ್ಲದ ಸ್ಥಗಿತ ಸ್ಥಿತಿ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದ ಎಂಬ ಪದದ ಅರ್ಥ ಹರಿಯುವಿಕೆ, ಸಾಗುವಿಕೆ ಇಲ್ಲದ ಸ್ಥಗಿತ ಸ್ಥಿತಿ",447,447,1,train
v2_00061,ಸಮಯ,noun,ಸಮಯ ಕುರಿತು ಯಾವುದೇ ವಿಶೇಷ ಸಮಯ,ಸಮಯ ಕುರಿತು (ವ್ಯಾಕರಣದಲ್ಲಿ) ಕ್ರಿಯೆಯ ರೂಪದಿಂದ ಆಗುವ ಅಥವಾ ಮಾಡುವ ಸಮಯದ ಜ್ಞಾನವಾಗಿರುತ್ತದೆ,20521,25495,0,train
v2_00062,ಹೊಡೆ,verb,ಅವಳು ದಿನನಿತ್ಯ ಮನೆಯ ದೂಳು ತೆಗೆಯುತ್ತಾಳೆ./ಅವನು ಬಟ್ಟೆಗಳ ಮೇಲಿರುವ ಧೂಳನ್ನು ಹೊಡೆಯುತ್ತಿದ್ದಾನೆ.,ಹೊಡೆ ಕುರಿತು ಯಾವುದಾದರೂ ವಸ್ತುವಿನ ಮೇಲೆ ಇರುವ ಧೂಳು ಅಥವಾ ಕೊಳೆ ತೆಗೆಯುವುದು,5596,5596,1,train
v2_00063,ಹಾನಿ,noun,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ವಸ್ತು, ಪರಿಸ್ಥಿತಿ ಮೊದಲಾದವುಗಳ ಹಿಡಿತ ಅಥವಾ ಹೊಡೆತಕ್ಕೆ ಸಿಕ್ಕಿಕೊಳುವ ಕ್ರಿಯೆ",ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ಹಾನಿ ಅಥವಾ ವಿನಾಶ ಉಂಟಾಗುವ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವ,11534,37772,0,train
v2_00064,ವರ್ಗ,noun,ಏಳರ ವರ್ಗ ನಲವತ್ತೊಂಬತ್ತು.,ವರ್ಗ ಕುರಿತು ಯಾವುದೇ ಸಂಖ್ಯೆಯನ್ನು ಅದೇ ಸಂಖ್ಯೆಯಿಂದ ಗುಣಿಸಿದಾಗ ಬರುವ ಮೊತ್ತ,12490,12490,1,train
v2_00065,ಆರಿಸು,verb,ಆರಿಸು ಕುರಿತು ಯಾವುದಾದರು ವಸ್ತುವಿನ ತಾಪಮಾನ ಅಥವಾ ಬಿಸಿಯನ್ನು ಕಡಿಮೆ ಮಾಡುವುದು,ಆರಿಸು ಕುರಿತು ಯಾವುದಾದರು ವಸ್ತುವಿನ ತಾಪಮಾನ ಅಥವಾ ಬಿಸಿ ಕಡಿಮೆಯಾಗಿಸುವ ಕ್ರಿಯೆ,37406,37421,0,train
v2_00066,ಸಮಯ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮಯ ಎಂಬ ಪದದ ಅರ್ಥ ಊಟವನ್ನು ಮಾಡುವುದಕ್ಕಾಗಿ ನಿಶ್ಚಿತವಾದ ಸಮಯ,ಸಮಯ ಕುರಿತು ಸಂಸ್ಕೃತಿಯ ಇತಿಹಾಸದಲ್ಲಿ ಆ ಕಾಲಮಾನದ ಸಮಯ ಮತ್ತು ಅವಸ್ಥೆ ಮೊದಲಾದ ದೃಷ್ಟಿಯಿಂದ ನಮ್ಮ ಒಂದು ಪರಿಭಾಷೆ ಅಥವಾ ಮಹತ್ವಪೂರ್ಣ ಸ್ಥಾನವನ್ನು ಇಡಲಾಗುತ್ತದೆ,13353,28346,0,train
v2_00067,ದಂಡ,noun,ದಂಡ ಕುರಿತು ಯಾವುದೇ ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಅದರ ನಿಯಮಗಳನ್ನು ಮುರಿದದ್ದಕ್ಕಾಗಿ ಸ್ಪರ್ಧಿಗೆ ಅಥವಾ ಸ್ಪರ್ಧಿಯ ದಳದವರಿಗೆ ವಿಧಿಸುವ ಶಿಕ್ಷೆ ಅಥವಾ ಪ್ರತಿಕೂಲ ಪರಿಸ್ಥಿತಿಯನ್ನು ತಂದುಕೊಳ್ಳುವುದು,ಈ ವಾಕ್ಯದಲ್ಲಿ ದಂಡ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಅದರ ನಿಯಮಗಳನ್ನು ಮುರಿದದ್ದಕ್ಕಾಗಿ ಸ್ಪರ್ಧಿಗೆ ಅಥವಾ ಸ್ಪರ್ಧಿಯ ದಳದವರಿಗೆ ವಿಧಿಸುವ ಶಿಕ್ಷೆ ಅಥವಾ ಪ್ರತಿಕೂಲ ಪರಿಸ್ಥಿತಿಯನ್ನು ತಂದುಕೊಳ್ಳುವುದು,36930,36930,1,train
v2_00068,ಸ್ಥಿರವಾದ,adjective,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದರಿಂದಲೂ ಹಿಂದೆ ಸರಿಯದ ಅಥವಾ ವಿಮುಕನಾಗಿ ನಡೆಯದ ಗುಣ,"ಸ್ಥಿರವಾದ ಕುರಿತು ಸುಲಭವಾಗಿ ಜಗ್ಗದೆ, ಒಡೆಯದೆ, ಹೆದರದೆ, ಮುರಿಯದೆ, ಹರಿಯದೆ, ಸವೆಯದೆ ಇರುವ ಸ್ಥಿತಿ ಅಥವಾ ಅಂತಹ ಗಟ್ಟಿತನ",1611,25572,0,train
v2_00069,ಬಲೆ,noun,ಅವನು ಚೆಂಡನ್ನು ಬಲೆಯತ್ತ ತಳ್ಳಿದನು.,ಬಲೆಗಳನ್ನು ಬಹುತೇಕ ಯಾವುದೇ ಬಗೆಯ ನೂಲನ್ನು ಬಳಸಿ ತಯಾರಿಸಬಹುದು,27437,27437,1,train
v2_00070,ರಕ್ಷಿಸು,verb,ರಕ್ಷಿಸು ಕುರಿತು ನಮ್ಮ ರಕ್ಷಣೆ ಅಥವಾ ಅಧಿಕಾರದಲ್ಲಿ ಇಟ್ಟಿರುವಂತಹ,ಈ ವಾಕ್ಯದಲ್ಲಿ ರಕ್ಷಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ನಮ್ಮ ರಕ್ಷಣೆ ಅಥವಾ ಅಧಿಕಾರದಲ್ಲಿ ಇಟ್ಟಿರುವಂತಹ,11184,11184,1,train
v2_00071,ಜ್ಞಾನ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಜ್ಞಾನ ಎಂಬ ಪದದ ಅರ್ಥ ಆ ಮಾತು ಮುಂತಾದವು ಯಾರನ್ನಾದರೂ ಯಾವುದಾದರು ವಿಷಯದ ಜ್ಞಾನ ಅಥವಾ ಪರಿಚಯವನ್ನು ಮಾಡುವುದಕ್ಕೋಸ್ಕರ ಮಾತನಾಡಲಾಗುತ್ತದೆ,ಜ್ಞಾನ ಕುರಿತು ಯಾವುದೇ ಕತೆ ಕಾದಂಬರಿ ಕಾವ್ಯ ಮುಂತಾದ ಬರಹಗಳು ಹೇಳುವ ತಮ್ಮ ಧ್ಯೇಯ ವಾಕ್ಯ,3649,3836,0,train
v2_00072,ಕಟ್ಟು,noun,ಅಪ್ಪ ಒಂದು ಕಟ್ಟು ಬೀಡಿ ತರಿಸಿದ.,ಕಟ್ಟು ಕುರಿತು ಹೊತ್ತುಕೊಂಡು ಹೋಗಲು ಅನುಕೂಲಿಸುವಂತೆ ಸುತ್ತಿದ ಅಥವಾ ಒಟ್ಟಿಗೆ ಕಟ್ಟಿದ ವಸ್ತುಗಳು,12459,12459,1,train
v2_00073,ಹೇಳು,verb,ಹೇಳು ಕುರಿತು ಅಚಾನಕ್ಕಾಗಿ ಎತ್ತುವ ಅಥವಾ ಆರಂಭಿಸುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೇಳು ಎಂಬ ಪದದ ಅರ್ಥ ಅಚಾನಕ್ಕಾಗಿ ಎತ್ತುವ ಅಥವಾ ಆರಂಭಿಸುವ ಪ್ರಕ್ರಿಯೆ,12196,12196,1,train
v2_00074,ಸಮಯ,noun,ಪ್ರತಿಯೊಬ್ಬರ ಜೀವನದಲ್ಲಿಯು ಬೇರೆ-ಬೇರೆ ತರಹದ ಸಮಯಗಳು ಬರುತ್ತದೆ.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮಯ ಎಂಬ ಪದದ ಅರ್ಥ ಅನುಭವದ ಸತ್ಯ ಘಟನೆಗಳು ಭವಿಷ್ಯದಿಂದ ವರ್ತಮಾದವರೆಗೆ ಮತ್ತು ಭೂತಕಾಲಕ್ಕೆ ಹೋಗುತ್ತದೆ,11545,11545,1,train
v2_00075,ಜಗಳ,noun,ಜಗಳ ಕುರಿತು ಹೊಡೆದು ಬಡಿದು ಮಾಡುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಜಗಳ ಎಂಬ ಪದದ ಅರ್ಥ ಹೊಡೆದು ಬಡಿದು ಮಾಡುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ,11043,11043,1,train
v2_00076,ಹೇಳು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೇಳು ಎಂಬ ಪದದ ಅರ್ಥ ನಿಕೃಷ್ಟವಾಗಿ ಹೇಳು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೇಳು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ವಸ್ತು ಅಥವಾ ಕಾರ್ಯದ ಬಗೆಗೆ ಇಂಗಿತವನ್ನು ವ್ಯಕ್ತಪಡಿಸುವ ಪ್ರಕ್ರಿಯೆ,11483,12069,0,train
v2_00077,ತೆಗೆ,verb,"ಯಾರೋ ಬಂದಿದ್ದಾರೇ, ಬಾಗಿಲನ್ನು ತೆಗೆ.",ಈ ವಾಕ್ಯದಲ್ಲಿ ತೆಗೆ ಎಂಬ ಪದದ ಅರ್ಥ ಮುಚ್ಚಿರುವ ಅಥವಾ ತೆಡೆಹಿಡಿಯುವಂತಹ ವಸ್ತುವನ್ನು ತೆಗೆಯುವ ಕ್ರಿಯೆ,10852,10852,1,train
v2_00078,ಸಮೂಹ,noun,"ಸಮೂಹ ಕುರಿತು ಶ್ರೀಮಂತಿಕೆ, ರಾಜ ಮೊದಲಾದವುಗಳ ಜೊತೆಯಲ್ಲಿ ಇರುವಂತಹ ಅಥವಾ ಹಿಂದೆ-ಮುಂದೆ ಹೋಗುವಂತಹ ಜನರು",ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮೂಹ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ಕಾರ್ಯ ಅಥವಾ ಉದ್ದೇಶದ ಸಿದ್ಧಿಗಾಗಿ ಕೂಡಿರುವ ಜನರ ಸಮೂಹ,35695,4077,0,train
v2_00079,ತೆಗೆ,verb,ಅಮ್ಮನ ನಾಲ್ಕು ಸೀರೆಗಳಲ್ಲಿ ಶೀಲ ಒಂದು ಆರಿಸಿ ತೆಗೆದುಕೊಂಡಳು.,ಈ ವಾಕ್ಯದಲ್ಲಿ ತೆಗೆ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರೂ ವಸ್ತುವಿನ ಮೇಲೆ ಇರುವ ಧೂಳು ಅಥವಾ ಕೊಳೆ ತೆಗೆಯುವುದು,12023,5596,0,train
v2_00080,ಮುರಿ,verb,ಆಟೋ ಚಾಲಕನಿಗೆ ಹಣ ನೀಡಲು ಅವನು ಐನೂರರ ನೋಟನ್ನು ಮುರಿಸಿದ.,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಮುರಿ ಎಂಬ ಪದದ ಅರ್ಥ ರೂಪಾಯಿ, ನೋಟು ಇತ್ಯಾದಿಗಳನ್ನು ಸಣ್ಣ ನಾಣ್ಯ ರೂಗಾಗಲಿ ಪರಿವರ್ತಿಸುವ ಪ್ರಕ್ರಿಯೆ",18273,18273,1,train
v2_00081,ಹೊಡೆ,verb,ಹೊಡೆ ಕುರಿತು ಸರಿಯಾದ ಜಾಗಕ್ಕೆ ಗುರಿಯನ್ನು ಇಟ್ಟು ಹೊಡೆಯುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೊಡೆ ಎಂಬ ಪದದ ಅರ್ಥ ಸರಿಯಾದ ಜಾಗಕ್ಕೆ ಗುರಿಯನ್ನು ಇಟ್ಟು ಹೊಡೆಯುವ ಪ್ರಕ್ರಿಯೆ,36669,36669,1,train
v2_00082,ಹಾನಿ,noun,"ಹಾನಿ ಎಂದರೆ ಹಲವುವೇಳೆ ಒಂದು ಭೌತಿಕ ವಸ್ತುವಿನಲ್ಲಾಗುವ ಯಾವುದೇ ಬದಲಾವಣೆ, ಮತ್ತು ಇದು ಅದರ ಮೊದಲಿನ ಸ್ಥಿತಿಗಿಂತ ಕೀಳಾಗುವಂತೆ ಮಾಡುತ್ತದೆ","ಭೌತಿಕ ವಸ್ತುಗಳ ಹಾನಿಯೆಂದರೆ ""ಅವು ಮುರಿಯುವುದಕ್ಕೆ ಕಾರಣವಾಗುವ ಕ್ರಮವಾಗಿ ಹೆಚ್ಚಾಗುವ ಭೌತಿಕ ಪ್ರಕ್ರಿಯೆ"", ಮತ್ತು ಗೋಚರವಾಗದಿದ್ದರೂ, ರಚನೆಯನ್ನು ದುರ್ಬಲವಾಗಿಸುವ ಯಾಂತ್ರಿಕ ಒತ್ತಡವನ್ನು ಒಳಗೊಳ್ಳುತ್ತದೆ",10040,11534,0,train
v2_00083,ವರ್ಗ,noun,"ವರ್ಗ ಕುರಿತು ಯಾವುದೋ ಒಂದು ಆಕೃತಿಯ ಉದ್ದ, ಅಗಲ ಮತ್ತು ನಾಲ್ಕು ಕಡೆಯೂ ಒಂದೇ ಸಮವಾಗಿ ಇರುವ",ನಮ್ಮ ಸಮಾಜ ಹಲವಾರು ಸಣ್ಣ-ಪುಟ್ಟ ವರ್ಗದಿಂದ ರಚಿಲಾಗಿದೆ.,12491,8539,0,train
v2_00084,ಜಾಲ,noun,ಜಾಲ ಕುರಿತು ಹಳೆಯ ಕಾಲದಲ್ಲಿ ಬಳಕೆಮಾಡುತ್ತಿದ್ದ ಒಂದು ಪ್ರಕಾರದ ಫಿರಂಗಿ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಜಾಲ ಎಂಬ ಪದದ ಅರ್ಥ ಹಳೆಯ ಕಾಲದಲ್ಲಿ ಬಳಕೆಮಾಡುತ್ತಿದ್ದ ಒಂದು ಪ್ರಕಾರದ ಫಿರಂಗಿ,5608,5608,1,train
v2_00085,ತೆಗೆ,verb,ತೆಗೆ ಕುರಿತು ಜೊತೆಯಾಗಿರುವಂತಹ ಅಥವಾ ಒಂದಾಗಿರುವಂತಹ ವಸ್ತುಗಳನ್ನು ಬೇರೆ ಮಾಡುವುದು,ಅವಳು ತನ್ನ ಬ್ಯಾಗಿನಲ್ಲಿರುವ ಪುಸ್ತಕವನ್ನು ಹೊರತೆಗೆದಳು.,11484,35565,0,train
v2_00086,ದುಃಖ,noun,ದುಃಖ ಕುರಿತು ಯಾವುದಾದರು ಅನಿಷ್ಟಕರವಾದ ಘಟನೆಯಲ್ಲಿ ಉತ್ಪತ್ತಿಯಾಗುವ ಸ್ಥಿತಿ ಅದರಿಂದ ದೊಡ್ಡದಾದಂತಹ ಹಾನಿಯುಂಟಾಗುತ್ತದೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ದುಃಖ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ಅನಿಷ್ಟಕರವಾದ ಘಟನೆಯಲ್ಲಿ ಉತ್ಪತ್ತಿಯಾಗುವ ಸ್ಥಿತಿ ಅದರಿಂದ ದೊಡ್ಡದಾದಂತಹ ಹಾನಿಯುಂಟಾಗುತ್ತದೆ,3656,3656,1,train
v2_00087,ಒಣಗಿದ,adjective,ಒಣಗಿದ ಕುರಿತು ಚಳಿಗಾಳದಲ್ಲಿ ಮರದ ಎಲೆಗಳೆಲ್ಲಾ ಉದುರಿ ಹೋಗುತ್ತದೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಒಣಗಿದ ಎಂಬ ಪದದ ಅರ್ಥ ಚಳಿಗಾಳದಲ್ಲಿ ಮರದ ಎಲೆಗಳೆಲ್ಲಾ ಉದುರಿ ಹೋಗುತ್ತದೆ,12848,12848,1,train
v2_00088,ಕಠಿಣವಾದಂತ,adjective,ಕಠಿಣವಾದಂತ ಕುರಿತು ಯಾವುದೋ ಒಂದು ಪ್ರದೇಶಕ್ಕೆ ಹೋಗಲು ಯೋಗ್ಯವಲ್ಲವೋ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಠಿಣವಾದಂತ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೋ ಒಂದು ಪ್ರದೇಶಕ್ಕೆ ಹೋಗಲು ಯೋಗ್ಯವಲ್ಲವೋ,2347,2347,1,train
v2_00089,ಗಟ್ಟಿಯಾದಂತ,adjective,ಗಟ್ಟಿಯಾದಂತ ಕುರಿತು ಬಲಿಷ್ಟವಾಗಿರುವ ಅಥವಾ ಸುಲಭವಾಗಿ ಮುರಿಯಲು ಆಗದ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಗಟ್ಟಿಯಾದಂತ ಎಂಬ ಪದದ ಅರ್ಥ ಬಲಿಷ್ಟವಾಗಿರುವ ಅಥವಾ ಸುಲಭವಾಗಿ ಮುರಿಯಲು ಆಗದ,4022,4022,1,train
v2_00090,ಹೊಡೆ,verb,ಹೊಡೆ ಕುರಿತು ಅಸ್ತ್ರ-ಶಸ್ತ್ರ ಮೊದಲಾದವುಗಳನ್ನು ಬಿಡುವ ಅಥವಾ ಹೊಡೆಯುವ ಪ್ರಕ್ರಿಯೆ,ಹೊಡೆ ಕುರಿತು ಒಳಕ್ಕೆ ಹೋಗುವುದಕ್ಕಾಗಿ ಹೊರಗಿನಿಂದ ಜೋರಾಗಿ ಹೊಡೆಯುವ ಕ್ರಿಯೆ,5438,8938,0,train
v2_00091,ಜ್ಞಾನ,noun,ಜ್ಞಾನ ಕುರಿತು ಯಾವುದೇ ಮಾತು ಇತ್ಯಾದಿಗಳನ್ನು ಚೆನ್ನಾಗಿ ತಿಳಿಸುವ ಶಕ್ತಿ ಅಥವಾ ಅದರ ಬಗ್ಗೆ ಚೆನ್ನಾಗಿ ತಿಳಿದಿರುವುದು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಜ್ಞಾನ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ಮಾತು ಇತ್ಯಾದಿಗಳನ್ನು ಚೆನ್ನಾಗಿ ತಿಳಿಸುವ ಶಕ್ತಿ ಅಥವಾ ಅದರ ಬಗ್ಗೆ ಚೆನ್ನಾಗಿ ತಿಳಿದಿರುವುದು,13621,13621,1,train
v2_00092,ದುಃಖ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ದುಃಖ ಎಂಬ ಪದದ ಅರ್ಥ ಬೇಸರ ಪಡುವ ಅಥವಾ ಯಾವುದೇ ಕೆಲಸದಲ್ಲಿ ಮನಸ್ಸು ಮಾಡದೆ ಇರುವ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವನೆ,ದುಃಖ ಕುರಿತು ಯಾರಾದರೂ ಸತ್ತಾಗ ವ್ಯಥೆಪಡುವುದು,2174,8092,0,train
